# x y rho ux uy
5 74 1.008181 0.092802 0.010753
5 75 1.008339 0.092820 0.011724
5 76 1.008512 0.092839 0.012680
5 77 1.008701 0.092861 0.013620
5 78 1.008906 0.092885 0.014541
5 79 1.009127 0.092912 0.015444
5 80 1.009365 0.092943 0.016326
5 81 1.009621 0.092976 0.017185
5 82 1.009894 0.093013 0.018020
5 83 1.010186 0.093054 0.018828
5 84 1.010496 0.093099 0.019609
5 85 1.010826 0.093148 0.020361
5 86 1.011175 0.093202 0.021080
5 87 1.011545 0.093262 0.021766
5 88 1.011936 0.093327 0.022415
5 89 1.012349 0.093399 0.023027
5 90 1.012785 0.093477 0.023597
5 91 1.013244 0.093563 0.024124
5 92 1.013727 0.093657 0.024604
5 93 1.014236 0.093760 0.025036
5 94 1.014770 0.093873 0.025415
5 95 1.015332 0.093996 0.025738
5 96 1.015922 0.094132 0.026001
5 97 1.016541 0.094280 0.026201
5 98 1.017191 0.094444 0.026333
5 99 1.017873 0.094623 0.026392
5 100 1.018588 0.094822 0.026373
5 101 1.019338 0.095041 0.026270
5 102 1.020124 0.095284 0.026077
5 103 1.020949 0.095554 0.025785
5 104 1.021814 0.095855 0.025387
5 105 1.022721 0.096192 0.024874
5 106 1.023673 0.096571 0.024235
5 107 1.024671 0.096999 0.023458
5 108 1.025719 0.097484 0.022529
5 109 1.026819 0.098036 0.021434
5 110 1.027973 0.098667 0.020154
5 111 1.029185 0.099391 0.018673
5 112 1.030458 0.100221 0.016969
5 113 1.031794 0.101174 0.015023
5 114 1.033194 0.102264 0.012817
5 115 1.034661 0.103501 0.010340
5 116 1.036194 0.104883 0.007590
5 117 1.037789 0.106385 0.004590
5 118 1.039439 0.107933 0.001400
5 119 1.041130 0.109377 -0.001864
5 120 1.042842 0.110425 -0.004999
5 121 1.044542 0.110565 -0.007692
5 122 1.046187 0.108949 -0.009524
5 123 1.047708 0.104294 -0.010038
5 124 1.048995 0.094881 -0.008925
5 125 1.049855 0.078769 -0.006316
5 126 1.049998 0.054281 -0.003026
5 127 1.049151 0.020591 -0.000541
6 0 1.045070 0.019238 0.000488
6 1 1.045898 0.051446 0.002721
6 2 1.046012 0.075924 0.005812
6 3 1.045553 0.093070 0.008567
6 4 1.044700 0.103965 0.010219
6 5 1.043591 0.110045 0.010494
6 6 1.042321 0.112749 0.009498
6 7 1.040951 0.113290 0.007537
6 8 1.039526 0.112567 0.004963
6 9 1.038078 0.111189 0.002080
6 10 1.036633 0.109536 -0.000882
6 11 1.035211 0.107833 -0.003772
6 12 1.033824 0.106199 -0.006495
6 13 1.032479 0.104693 -0.009005
6 14 1.031183 0.103336 -0.011279
6 15 1.029937 0.102128 -0.013316
6 16 1.028742 0.101060 -0.015124
6 17 1.027598 0.100118 -0.016715
6 18 1.026503 0.099288 -0.018107
6 19 1.025457 0.098554 -0.019314
6 20 1.024456 0.097904 -0.020352
6 21 1.023501 0.097326 -0.021235
6 22 1.022588 0.096810 -0.021977
6 23 1.021715 0.096348 -0.022590
6 24 1.020883 0.095931 -0.023084
6 25 1.020087 0.095556 -0.023469
6 26 1.019328 0.095215 -0.023753
6 27 1.018603 0.094906 -0.023944
6 28 1.017911 0.094624 -0.024048
6 29 1.017251 0.094367 -0.024072
6 30 1.016621 0.094131 -0.024021
6 31 1.016020 0.093915 -0.023900
6 32 1.015448 0.093716 -0.023713
6 33 1.014902 0.093534 -0.023466
6 34 1.014383 0.093366 -0.023161
6 35 1.013889 0.093211 -0.022803
6 36 1.013419 0.093068 -0.022394
6 37 1.012972 0.092936 -0.021937
6 38 1.012548 0.092815 -0.021437
6 39 1.012146 0.092703 -0.020894
6 40 1.011766 0.092600 -0.020312
6 41 1.011405 0.092505 -0.019693
6 42 1.011065 0.092417 -0.019040
6 43 1.010744 0.092336 -0.018354
6 44 1.010441 0.092262 -0.017638
6 45 1.010157 0.092194 -0.016894
6 46 1.009890 0.092132 -0.016123
6 47 1.009641 0.092075 -0.015327
6 48 1.009409 0.092022 -0.014508
6 49 1.009192 0.091975 -0.013668
6 50 1.008993 0.091932 -0.012808
6 51 1.008808 0.091893 -0.011930
6 52 1.008639 0.091857 -0.011035
6 53 1.008486 0.091826 -0.010125
6 54 1.008347 0.091798 -0.009201
6 55 1.008222 0.091773 -0.008265
6 56 1.008112 0.091751 -0.007318
6 57 1.008016 0.091732 -0.006362
6 58 1.007934 0.091717 -0.005397
6 59 1.007866 0.091704 -0.004425
6 60 1.007812 0.091693 -0.003448
6 61 1.007771 0.091686 -0.002466
6 62 1.007744 0.091680 -0.001481
6 63 1.007731 0.091678 -0.000494
6 64 1.007731 0.091678 0.000494
6 65 1.007744 0.091680 0.001481
6 66 1.007771 0.091686 0.002466
6 67 1.007812 0.091693 0.003448
6 68 1.007866 0.091704 0.004425
6 69 1.007934 0.091717 0.005397
6 70 1.008016 0.091732 0.006362
6 71 1.008112 0.091751 0.007318
6 72 1.008222 0.091773 0.008265
6 73 1.008347 0.091798 0.009201
6 74 1.008486 0.091826 0.010125
6 75 1.008639 0.091857 0.011035
6 76 1.008808 0.091893 0.011930
6 77 1.008993 0.091932 0.012808
6 78 1.009192 0.091975 0.013668
6 79 1.009409 0.092022 0.014508
6 80 1.009641 0.092075 0.015327
6 81 1.009890 0.092132 0.016123
6 82 1.010157 0.092194 0.016894
6 83 1.010441 0.092262 0.017638
6 84 1.010744 0.092336 0.018354
6 85 1.011065 0.092417 0.019040
6 86 1.011405 0.092505 0.019693
6 87 1.011766 0.092600 0.020312
6 88 1.012146 0.092703 0.020894
6 89 1.012548 0.092815 0.021437
6 90 1.012972 0.092936 0.021937
6 91 1.013419 0.093068 0.022394
6 92 1.013889 0.093211 0.022803
6 93 1.014383 0.093366 0.023161
6 94 1.014902 0.093534 0.023466
6 95 1.015448 0.093716 0.023713
6 96 1.016020 0.093915 0.023900
6 97 1.016621 0.094131 0.024021
6 98 1.017251 0.094367 0.024072
6 99 1.017911 0.094624 0.024048
6 100 1.018603 0.094906 0.023944
6 101 1.019328 0.095215 0.023753
6 102 1.020087 0.095556 0.023469
6 103 1.020883 0.095931 0.023084
6 104 1.021715 0.096348 0.022590
6 105 1.022588 0.096810 0.021977
6 106 1.023501 0.097326 0.021235
6 107 1.024456 0.097904 0.020352
6 108 1.025457 0.098554 0.019314
6 109 1.026503 0.099288 0.018107
6 110 1.027598 0.100118 0.016715
6 111 1.028742 0.101060 0.015124
6 112 1.029937 0.102128 0.013316
6 113 1.031183 0.103336 0.011279
6 114 1.032479 0.104693 0.009005
6 115 1.033824 0.106199 0.006495
6 116 1.035211 0.107833 0.003772
6 117 1.036633 0.109536 0.000882
6 118 1.038078 0.111189 -0.002080
6 119 1.039526 0.112567 -0.004963
6 120 1.040951 0.113290 -0.007537
6 121 1.042321 0.112749 -0.009498
6 122 1.043591 0.110045 -0.010494
6 123 1.044700 0.103965 -0.010219
6 124 1.045553 0.093070 -0.008567
6 125 1.046012 0.075924 -0.005812
6 126 1.045898 0.051446 -0.002721
6 127 1.045070 0.019238 -0.000488
7 0 1.041705 0.018041 0.000421
7 1 1.042488 0.048864 0.002395
7 2 1.042736 0.073123 0.005257
7 3 1.042527 0.090949 0.008032
7 4 1.041971 0.103016 0.010024
7 5 1.041169 0.110368 0.010885
7 6 1.040192 0.114169 0.010586
7 7 1.039095 0.115508 0.009304
7 8 1.037916 0.115272 0.007305
7 9 1.036686 0.114117 0.004862
7 10 1.035433 0.112495 0.002206
7 11 1.034175 0.110692 -0.000492
7 12 1.032930 0.108882 -0.003116
7 13 1.031708 0.107158 -0.005592
7 14 1.030518 0.105567 -0.007881
7 15 1.029364 0.104125 -0.009964
7 16 1.028249 0.102831 -0.011839
7 17 1.027175 0.101677 -0.013511
7 18 1.026143 0.100649 -0.014989
7 19 1.025152 0.099734 -0.016287
7 20 1.024201 0.098917 -0.017417
7 21 1.023290 0.098186 -0.018392
7 22 1.022417 0.097530 -0.019225
7 23 1.021582 0.096939 -0.019927
7 24 1.020783 0.096406 -0.020508
7 25 1.020018 0.095921 -0.020978
7 26 1.019287 0.095481 -0.021344
7 27 1.018588 0.095079 -0.021616
7 28 1.017920 0.094711 -0.021799
7 29 1.017282 0.094374 -0.021900
7 30 1.016673 0.094064 -0.021925
7 31 1.016092 0.093778 -0.021878
7 32 1.015537 0.093515 -0.021765
7 33 1.015009 0.093271 -0.021589
7 34 1.014505 0.093046 -0.021354
7 35 1.014026 0.092838 -0.021065
7 36 1.013570 0.092646 -0.020724
7 37 1.013136 0.092467 -0.020335
7 38 1.012724 0.092302 -0.019901
7 39 1.012333 0.092148 -0.019424
7 40 1.011963 0.092006 -0.018907
7 41 1.011613 0.091875 -0.018352
7 42 1.011281 0.091753 -0.017763
7 43 1.010969 0.091641 -0.017140
7 44 1.010674 0.091537 -0.016486
7 45 1.010398 0.091441 -0.015804
7 46 1.010138 0.091352 -0.015094
7 47 1.009895 0.091271 -0.014359
7 48 1.009669 0.091196 -0.013601
7 49 1.009458 0.091128 -0.012821
7 50 1.009264 0.091065 -0.012021
7 51 1.009084 0.091009 -0.011202
7 52 1.008919 0.090957 -0.010367
7 53 1.008769 0.090911 -0.009516
7 54 1.008634 0.090870 -0.008651
7 55 1.008513 0.090833 -0.007773
7 56 1.008405 0.090801 -0.006885
7 57 1.008312 0.090773 -0.005986
7 58 1.008232 0.090750 -0.005079
7 59 1.008166 0.090730 -0.004166
7 60 1.008113 0.090715 -0.003246
7 61 1.008073 0.090703 -0.002322
7 62 1.008047 0.090696 -0.001394
7 63 1.008034 0.090692 -0.000465
7 64 1.008034 0.090692 0.000465
7 65 1.008047 0.090696 0.001394
7 66 1.008073 0.090703 0.002322
7 67 1.008113 0.090715 0.003246
7 68 1.008166 0.090730 0.004166
7 69 1.008232 0.090750 0.005079
7 70 1.008312 0.090773 0.005986
7 71 1.008405 0.090801 0.006885
7 72 1.008513 0.090833 0.007773
7 73 1.008634 0.090870 0.008651
7 74 1.008769 0.090911 0.009516
7 75 1.008919 0.090957 0.010367
7 76 1.009084 0.091009 0.011202
7 77 1.009264 0.091065 0.012021
7 78 1.009458 0.091128 0.012821
7 79 1.009669 0.091196 0.013601
7 80 1.009895 0.091271 0.014359
7 81 1.010138 0.091352 0.015094
7 82 1.010398 0.091441 0.015804
7 83 1.010674 0.091537 0.016486
7 84 1.010969 0.091641 0.017140
7 85 1.011281 0.091753 0.017763
7 86 1.011613 0.091875 0.018352
7 87 1.011963 0.092006 0.018907
7 88 1.012333 0.092148 0.019424
7 89 1.012724 0.092302 0.019901
7 90 1.013136 0.092467 0.020335
7 91 1.013570 0.092646 0.020724
7 92 1.014026 0.092838 0.021065
7 93 1.014505 0.093046 0.021354
7 94 1.015009 0.093271 0.021589
7 95 1.015537 0.093515 0.021765
7 96 1.016092 0.093778 0.021878
7 97 1.016673 0.094064 0.021925
7 98 1.017282 0.094374 0.021900
7 99 1.017920 0.094711 0.021799
7 100 1.018588 0.095079 0.021616
7 101 1.019287 0.095481 0.021344
7 102 1.020018 0.095921 0.020978
7 103 1.020783 0.096406 0.020508
7 104 1.021582 0.096939 0.019927
7 105 1.022417 0.097530 0.019225
7 106 1.023290 0.098186 0.018392
7 107 1.024201 0.098917 0.017417
7 108 1.025152 0.099734 0.016287
7 109 1.026143 0.100649 0.014989
7 110 1.027175 0.101677 0.013511
7 111 1.028249 0.102831 0.011839
7 112 1.029364 0.104125 0.009964
7 113 1.030518 0.105567 0.007881
7 114 1.031708 0.107158 0.005592
7 115 1.032930 0.108882 0.003116
7 116 1.034175 0.110692 0.000492
7 117 1.035433 0.112495 -0.002206
7 118 1.036686 0.114117 -0.004862
7 119 1.037916 0.115272 -0.007305
7 120 1.039095 0.115508 -0.009304
7 121 1.040192 0.114169 -0.010586
7 122 1.041169 0.110368 -0.010885
7 123 1.041971 0.103016 -0.010024
7 124 1.042527 0.090949 -0.008032
7 125 1.042736 0.073123 -0.005257
7 126 1.042488 0.048864 -0.002395
7 127 1.041705 0.018041 -0.000421
8 0 1.038882 0.017000 0.000362
8 1 1.039605 0.046534 0.002101
8 2 1.039918 0.070434 0.004729
8 3 1.039865 0.088669 0.007446
8 4 1.039515 0.101638 0.009630
8 5 1.038937 0.110083 0.010912
8 6 1.038188 0.114927 0.011171
8 7 1.037310 0.117110 0.010482
8 8 1.036338 0.117466 0.009033
8 9 1.035300 0.116661 0.007048
8 10 1.034218 0.115189 0.004742
8 11 1.033114 0.113389 0.002290
8 12 1.032003 0.111482 -0.000176
8 13 1.030900 0.109600 -0.002565
8 14 1.029814 0.107818 -0.004821
8 15 1.028751 0.106171 -0.006909
8 16 1.027717 0.104670 -0.008817
8 17 1.026714 0.103315 -0.010539
8 18 1.025745 0.102097 -0.012081
8 19 1.024811 0.101003 -0.013449
8 20 1.023911 0.100021 -0.014654
8 21 1.023046 0.099137 -0.015706
8 22 1.022215 0.098341 -0.016617
8 23 1.021418 0.097620 -0.017397
8 24 1.020653 0.096967 -0.018056
8 25 1.019920 0.096372 -0.018602
8 26 1.019218 0.095829 -0.019044
8 27 1.018546 0.095333 -0.019390
8 28 1.017903 0.094877 -0.019646
8 29 1.017288 0.094459 -0.019819
8 30 1.016701 0.094073 -0.019914
8 31 1.016139 0.093716 -0.019936
8 32 1.015603 0.093387 -0.019891
8 33 1.015092 0.093081 -0.019783
8 34 1.014605 0.092799 -0.019615
8 35 1.014140 0.092536 -0.019391
8 36 1.013698 0.092292 -0.019115
8 37 1.013278 0.092066 -0.018790
8 38 1.012878 0.091856 -0.018419
8 39 1.012499 0.091661 -0.018005
8 40 1.012140 0.091479 -0.017550
8 41 1.011799 0.091311 -0.017057
8 42 1.011477 0.091154 -0.016528
8 43 1.011174 0.091009 -0.015966
8 44 1.010888 0.090875 -0.015372
8 45 1.010619 0.090750 -0.014749
8 46 1.010366 0.090635 -0.014099
8 47 1.010130 0.090529 -0.013422
8 48 1.009910 0.090432 -0.012723
8 49 1.009705 0.090342 -0.012001
8 50 1.009515 0.090260 -0.011258
8 51 1.009340 0.090185 -0.010497
8 52 1.009180 0.090118 -0.009719
8 53 1.009034 0.090057 -0.008925
8 54 1.008902 0.090002 -0.008117
8 55 1.008784 0.089953 -0.007296
8 56 1.008679 0.089911 -0.006464
8 57 1.008588 0.089874 -0.005622
8 58 1.008511 0.089842 -0.004772
8 59 1.008446 0.089816 -0.003914
8 60 1.008394 0.089796 -0.003050
8 61 1.008356 0.089780 -0.002182
8 62 1.008330 0.089770 -0.001310
8 63 1.008317 0.089765 -0.000437
8 64 1.008317 0.089765 0.000437
8 65 1.008330 0.089770 0.001310
8 66 1.008356 0.089780 0.002182
8 67 1.008394 0.089796 0.003050
8 68 1.008446 0.089816 0.003914
8 69 1.008511 0.089842 0.004772
8 70 1.008588 0.089874 0.005622
8 71 1.008679 0.089911 0.006464
8 72 1.008784 0.089953 0.007296
8 73 1.008902 0.090002 0.008117
8 74 1.009034 0.090057 0.008925
8 75 1.009180 0.090118 0.009719
8 76 1.009340 0.090185 0.010497
8 77 1.009515 0.090260 0.011258
8 78 1.009705 0.090342 0.012001
8 79 1.009910 0.090432 0.012723
8 80 1.010130 0.090529 0.013422
8 81 1.010366 0.090635 0.014099
8 82 1.010619 0.090750 0.014749
8 83 1.010888 0.090875 0.015372
8 84 1.011174 0.091009 0.015966
8 85 1.011477 0.091154 0.016528
8 86 1.011799 0.091311 0.017057
8 87 1.012140 0.091479 0.017550
8 88 1.012499 0.091661 0.018005
8 89 1.012878 0.091856 0.018419
8 90 1.013278 0.092066 0.018790
8 91 1.013698 0.092292 0.019115
8 92 1.014140 0.092536 0.019391
8 93 1.014605 0.092799 0.019615
8 94 1.015092 0.093081 0.019783
8 95 1.015603 0.093387 0.019891
8 96 1.016139 0.093716 0.019936
8 97 1.016701 0.094073 0.019914
8 98 1.017288 0.094459 0.019819
8 99 1.017903 0.094877 0.019646
8 100 1.018546 0.095333 0.019390
8 101 1.019218 0.095829 0.019044
8 102 1.019920 0.096372 0.018602
8 103 1.020653 0.096967 0.018056
8 104 1.021418 0.097620 0.017397
8 105 1.022215 0.098341 0.016617
8 106 1.023046 0.099137 0.015706
8 107 1.023911 0.100021 0.014654
8 108 1.024811 0.101003 0.013449
8 109 1.025745 0.102097 0.012081
8 110 1.026714 0.103315 0.010539
8 111 1.027717 0.104670 0.008817
8 112 1.028751 0.106171 0.006909
8 113 1.029814 0.107818 0.004821
8 114 1.030900 0.109600 0.002565
8 115 1.032003 0.111482 0.000176
8 116 1.033114 0.113389 -0.002290
8 117 1.034218 0.115189 -0.004742
8 118 1.035300 0.116661 -0.007048
8 119 1.036338 0.117466 -0.009033
8 120 1.037310 0.117110 -0.010482
8 121 1.038188 0.114927 -0.011171
8 122 1.038937 0.110083 -0.010912
8 123 1.039515 0.101638 -0.009630
8 124 1.039865 0.088669 -0.007446
8 125 1.039918 0.070434 -0.004729
8 126 1.039605 0.046534 -0.002101
8 127 1.038882 0.017000 -0.000362
9 0 1.036473 0.016095 0.000313
9 1 1.037133 0.044437 0.001852
9 2 1.037472 0.067891 0.004257
9 3 1.037516 0.086333 0.006871
9 4 1.037307 0.099977 0.009148
9 5 1.036894 0.109338 0.010718
9 6 1.036320 0.115134 0.011411
9 7 1.035619 0.118156 0.011224
9 8 1.034819 0.119161 0.010274
9 9 1.033943 0.118797 0.008736
9 10 1.033013 0.117575 0.006796
9 11 1.032047 0.115872 0.004624
9 12 1.031062 0.113948 0.002357
9 13 1.030071 0.111971 0.000098
9 14 1.029085 0.110045 -0.002084
9 15 1.028111 0.108227 -0.004141
9 16 1.027156 0.106545 -0.006050
9 17 1.026224 0.105006 -0.007796
9 18 1.025319 0.103608 -0.009378
9 19 1.024441 0.102343 -0.010797
9 20 1.023593 0.101200 -0.012060
9 21 1.022774 0.100165 -0.013176
9 22 1.021985 0.099229 -0.014152
9 23 1.021226 0.098379 -0.015000
9 24 1.020497 0.097605 -0.015726
9 25 1.019796 0.096899 -0.016341
9 26 1.019124 0.096254 -0.016851
9 27 1.018480 0.095662 -0.017264
9 28 1.017862 0.095117 -0.017587
9 29 1.017271 0.094616 -0.017826
9 30 1.016705 0.094153 -0.017987
9 31 1.016164 0.093724 -0.018074
9 32 1.015647 0.093328 -0.018093
9 33 1.015154 0.092959 -0.018047
9 34 1.014683 0.092618 -0.017942
9 35 1.014234 0.092300 -0.017780
9 36 1.013806 0.092005 -0.017566
9 37 1.013399 0.091730 -0.017302
9 38 1.013012 0.091474 -0.016991
9 39 1.012645 0.091236 -0.016636
9 40 1.012296 0.091015 -0.016241
9 41 1.011966 0.090808 -0.015807
9 42 1.011654 0.090617 -0.015336
9 43 1.011359 0.090439 -0.014832
9 44 1.011082 0.090273 -0.014296
9 45 1.010820 0.090120 -0.013730
9 46 1.010575 0.089978 -0.013136
9 47 1.010346 0.089847 -0.012517
9 48 1.010132 0.089726 -0.011873
9 49 1.009933 0.089615 -0.011207
9 50 1.009748 0.089514 -0.010521
9 51 1.009578 0.089421 -0.009815
9 52 1.009422 0.089336 -0.009093
9 53 1.009280 0.089260 -0.008354
9 54 1.009152 0.089192 -0.007601
9 55 1.009037 0.089131 -0.006835
9 56 1.008935 0.089077 -0.006057
9 57 1.008847 0.089031 -0.005270
9 58 1.008771 0.088992 -0.004474
9 59 1.008708 0.088959 -0.003670
9 60 1.008658 0.088933 -0.002861
9 61 1.008620 0.088914 -0.002047
9 62 1.008595 0.088901 -0.001229
9 63 1.008583 0.088895 -0.000410
9 64 1.008583 0.088895 0.000410
9 65 1.008595 0.088901 0.001229
9 66 1.008620 0.088914 0.002047
9 67 1.008658 0.088933 0.002861
9 68 1.008708 0.088959 0.003670
9 69 1.008771 0.088992 0.004474
9 70 1.008847 0.089031 0.005270
9 71 1.008935 0.089077 0.006057
9 72 1.009037 0.089131 0.006835
9 73 1.009152 0.089192 0.007601
9 74 1.009280 0.089260 0.008354
9 75 1.009422 0.089336 0.009093
9 76 1.009578 0.089421 0.009815
9 77 1.009748 0.089514 0.010521
9 78 1.009933 0.089615 0.011207
9 79 1.010132 0.089726 0.011873
9 80 1.010346 0.089847 0.012517
9 81 1.010575 0.089978 0.013136
9 82 1.010820 0.090120 0.013730
9 83 1.011082 0.090273 0.014296
9 84 1.011359 0.090439 0.014832
9 85 1.011654 0.090617 0.015336
9 86 1.011966 0.090808 0.015807
9 87 1.012296 0.091015 0.016241
9 88 1.012645 0.091236 0.016636
9 89 1.013012 0.091474 0.016991
9 90 1.013399 0.091730 0.017302
9 91 1.013806 0.092005 0.017566
9 92 1.014234 0.092300 0.017780
9 93 1.014683 0.092618 0.017942
9 94 1.015154 0.092959 0.018047
9 95 1.015647 0.093328 0.018093
9 96 1.016164 0.093724 0.018074
9 97 1.016705 0.094153 0.017987
9 98 1.017271 0.094616 0.017826
9 99 1.017862 0.095117 0.017587
9 100 1.018480 0.095662 0.017264
9 101 1.019124 0.096254 0.016851
9 102 1.019796 0.096899 0.016341
9 103 1.020497 0.097605 0.015726
9 104 1.021226 0.098379 0.015000
9 105 1.021985 0.099229 0.014152
9 106 1.022774 0.100165 0.013176
9 107 1.023593 0.101200 0.012060
9 108 1.024441 0.102343 0.010797
9 109 1.025319 0.103608 0.009378
9 110 1.026224 0.105006 0.007796
9 111 1.027156 0.106545 0.006050
9 112 1.028111 0.108227 0.004141
9 113 1.029085 0.110045 0.002084
9 114 1.030071 0.111971 -0.000098
9 115 1.031062 0.113948 -0.002357
9 116 1.032047 0.115872 -0.004624
9 117 1.033013 0.117575 -0.006796
9 118 1.033943 0.118797 -0.008736
9 119 1.034819 0.119161 -0.010274
9 120 1.035619 0.118156 -0.011224
9 121 1.036320 0.115134 -0.011411
9 122 1.036894 0.109338 -0.010718
9 123 1.037307 0.099977 -0.009148
9 124 1.037516 0.086333 -0.006871
9 125 1.037472 0.067891 -0.004257
9 126 1.037133 0.044437 -0.001852
9 127 1.036473 0.016095 -0.000313
10 0 1.034382 0.015301 0.000273
10 1 1.034983 0.042546 0.001645
10 2 1.035329 0.065504 0.003847
10 3 1.035432 0.084006 0.006337
10 4 1.035322 0.098140 0.008638
10 5 1.035031 0.108253 0.010399
10 6 1.034591 0.114893 0.011420
10 7 1.034030 0.118717 0.011646
10 8 1.033371 0.120391 0.011135
10 9 1.032633 0.120527 0.010014
10 10 1.031835 0.119633 0.008438
10 11 1.030993 0.118107 0.006563
10 12 1.030122 0.116239 0.004522
10 13 1.029235 0.114230 0.002424
10 14 1.028342 0.112211 0.000348
10 15 1.027454 0.110262 -0.001648
10 16 1.026576 0.108426 -0.003529
10 17 1.025713 0.106724 -0.005275
10 18 1.024870 0.105161 -0.006875
10 19 1.024049 0.103735 -0.008327
10 20 1.023251 0.102437 -0.009633
10 21 1.022479 0.101257 -0.010798
10 22 1.021733 0.100183 -0.011828
10 23 1.021013 0.099205 -0.012733
10 24 1.020319 0.098312 -0.013518
10 25 1.019651 0.097495 -0.014193
10 26 1.019009 0.096746 -0.014764
10 27 1.018392 0.096058 -0.015238
10 28 1.017800 0.095424 -0.015622
10 29 1.017233 0.094839 -0.015921
10 30 1.016690 0.094299 -0.016142
10 31 1.016169 0.093798 -0.016290
10 32 1.015671 0.093333 -0.016368
10 33 1.015196 0.092902 -0.016382
10 34 1.014742 0.092500 -0.016336
10 35 1.014308 0.092127 -0.016233
10 36 1.013895 0.091779 -0.016076
10 37 1.013502 0.091455 -0.015869
10 38 1.013128 0.091153 -0.015616
10 39 1.012772 0.090872 -0.015318
10 40 1.012435 0.090610 -0.014979
10 41 1.012115 0.090366 -0.014601
10 42 1.011813 0.090139 -0.014186
10 43 1.011527 0.089927 -0.013737
10 44 1.011258 0.089731 -0.013257
10 45 1.011004 0.089548 -0.012746
10 46 1.010766 0.089379 -0.012207
10 47 1.010544 0.089223 -0.011642
10 48 1.010336 0.089078 -0.011052
10 49 1.010143 0.088945 -0.010440
10 50 1.009964 0.088824 -0.009808
10 51 1.009799 0.088712 -0.009156
10 52 1.009647 0.088611 -0.008486
10 53 1.009509 0.088519 -0.007801
10 54 1.009385 0.088437 -0.007101
10 55 1.009273 0.088364 -0.006388
10 56 1.009174 0.088300 -0.005663
10 57 1.009088 0.088244 -0.004928
10 58 1.009014 0.088196 -0.004185
10 59 1.008953 0.088157 -0.003434
10 60 1.008904 0.088126 -0.002677
10 61 1.008868 0.088103 -0.001916
10 62 1.008844 0.088087 -0.001151
10 63 1.008831 0.088079 -0.000384
10 64 1.008831 0.088079 0.000384
10 65 1.008844 0.088087 0.001151
10 66 1.008868 0.088103 0.001916
10 67 1.008904 0.088126 0.002677
10 68 1.008953 0.088157 0.003434
10 69 1.009014 0.088196 0.004185
10 70 1.009088 0.088244 0.004928
10 71 1.009174 0.088300 0.005663
10 72 1.009273 0.088364 0.006388
10 73 1.009385 0.088437 0.007101
10 74 1.009509 0.088519 0.007801
10 75 1.009647 0.088611 0.008486
10 76 1.009799 0.088712 0.009156
10 77 1.009964 0.088824 0.009808
10 78 1.010143 0.088945 0.010440
10 79 1.010336 0.089078 0.011052
10 80 1.010544 0.089223 0.011642
10 81 1.010766 0.089379 0.012207
10 82 1.011004 0.089548 0.012746
10 83 1.011258 0.089731 0.013257
10 84 1.011527 0.089927 0.013737
10 85 1.011813 0.090139 0.014186
10 86 1.012115 0.090366 0.014601
10 87 1.012435 0.090610 0.014979
10 88 1.012772 0.090872 0.015318
10 89 1.013128 0.091153 0.015616
10 90 1.013502 0.091455 0.015869
10 91 1.013895 0.091779 0.016076
10 92 1.014308 0.092127 0.016233
10 93 1.014742 0.092500 0.016336
10 94 1.015196 0.092902 0.016382
10 95 1.015671 0.093333 0.016368
10 96 1.016169 0.093798 0.016290
